Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in (Year),Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State, Yearly Revenue , Monthly Sales , Gross Margin , Net Margin ,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped, Original Ask Amount ,Original Offered Equity, Valuation Requested ,Received Offer,Accepted Offer, Total Deal Amount ,Total Deal Equity, Total Deal Debt ,Debt Interest, Deal Valuation ,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity, Namita Investment Amount ,Namita Investment Equity, Namita Debt Amount , Vineeta Investment Amount ,Vineeta Investment Equity, Vineeta Debt Amount , Anupam Investment Amount ,Anupam Investment Equity, Anupam Debt Amount , Aman Investment Amount ,Aman Investment Equity, Aman Debt Amount , Peyush Investment Amount ,Peyush Investment Equity, Peyush Debt Amount , Amit Investment Amount ,Amit Investment Equity, Amit Debt Amount , Ashneer Investment Amount ,Ashneer Investment Equity, Ashneer Debt Amount , Guest Investment Amount ,Guest Investment Equity, Guest Debt Amount ,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present
3,Matri,24,391,1/22/2024,3/31/2024,2/22/2024,Winning Over The Sharks,Rahul Dua,Medical/Health,Period Pain Relieving Devices,https://getmatri.com/,2019,2,2,0,0,0,Middle,Kolkata,West Bengal, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 6,000,000.00 ",4," ? 150,000,000.00 ",1,1," ? 6,000,000.00 ",4, ? -   ,," ? 150,000,000.00 ",2,,,," ? 3,000,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,000,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,1,1,1,0,0,0,1
1,Mavi's,33,109,12/20/2021,2/4/2022,2/2/2022,Life-Changing Ideas,Rannvijay Singh,Food,Vegan Fermented Food,https://mavispantry.com/,2018,2,1,1,0,1,Middle,Thane,Maharashtra, ? -   ," ? 200,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 4,000,000.00 ",5," ? 80,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,Meatyour,10,30,12/20/2021,2/4/2022,12/31/2021,Passion About Entrepreneurship,Rannvijay Singh,Food,Eggs,https://meatyour.com/,2020,3,3,0,0,0,Middle,Pune,Maharashtra," ? 13,000,000.00 "," ? 280,000.00 "," ? 3,000,000.00 ", ? -   ,,No,Unknown,,," ? 3,000,000.00 ",5," ? 60,000,000.00 ",1,1," ? 3,000,000.00 ",20, ? -   ,," ? 15,000,000.00 ",3,yes,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,000,000.00 ",6.66, ? -   ," ? 1,000,000.00 ",6.66, ? -   ," ? 1,000,000.00 ",6.66, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
2,MeduLance,35,259,1/2/2023,3/10/2023,2/17/2023,Business Ideas Ka Pitara,Rahul Dua,Medical/Health,One-stop solution for all healthcare needs,https://medulance.com/,2017,2,2,0,0,0,Middle,Delhi,Delhi," ? 24,000,000.00 ", ? -   , ? -   ," ? 2,400,000.00 ",,No,Unknown,,," ? 20,000,000.00 ",1," ? 2,000,000,000.00 ",1,1," ? 20,000,000.00 ",2, ? -   ,," ? 1,000,000,000.00 ",3,,,," ? 6,666,000.00 ",0.666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 6,666,000.00 ",0.666, ? -   ," ? 6,666,000.00 ",0.666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
1,Meera'sCelebrations,0,149,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Services,Wedding ceremonial items,https://www.facebook.com/meeracelebrations/,2010,2,1,1,0,1,Middle,Ludhiana,Punjab, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",25," ? 20,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
3,Melooha,47,461,1/22/2024,3/31/2024,3/26/2024,Entrepreneurs In Action,Rahul Dua,Others,AI Powered Astrology Platform,https://www.melooha.com/,2022,3,2,1,0,0,Middle,Bangalore,Karnataka, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 8,000,000.00 ",2," ? 400,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Deepinder Goyal,1,1,1,1,0,0,0,1
1,Menstrupedia,6,17,12/20/2021,2/4/2022,12/27/2021,"New Week, New Ideas",Rannvijay Singh,Education,Menstrual Awareness Comic,https://www.menstrupedia.com/,2012,2,1,1,0,1,Middle,Ahmedabad,Gujarat," ? 11,500,000.00 ", ? -   ," ? 2,700,000.00 ", ? -   ,,No,Unknown,,," ? 5,000,000.00 ",10," ? 50,000,000.00 ",1,1," ? 5,000,000.00 ",20, ? -   ,," ? 25,000,000.00 ",1,,,," ? 5,000,000.00 ",20, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,0,1,0
3,MEPACK,32,417,1/22/2024,3/31/2024,3/5/2024,Young Entrepreneurs Make Their Mark,Rahul Dua,Services,Custom Gym Subscription,https://www.mepackfitness.com/,2023,2,2,0,0,0,Young,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 700,000.00 ",10," ? 7,000,000.00 ",1,1," ? 700,000.00 ",10, ? -   ,," ? 7,000,000.00 ",2,yes,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 350,000.00 ",5, ? -   , ? -   ,, ? -   ," ? 350,000.00 ",5, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,1,0,1,1,0,1,0,1
2,MetroRide,42,287,1/2/2023,3/10/2023,2/28/2023,Building Businesses From Scratch,Rahul Dua,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,https://metroride.in/,2019,2,2,0,0,0,Middle,Bangalore,Karnataka," ? 5,400,000.00 "," ? 2,500,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",1," ? 750,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
2,MidNightAngelsByPC,34,257,1/2/2023,3/10/2023,2/16/2023,Growing Ideas Into Successful Businesses,Rahul Dua,Beauty/Fashion,Lounge & Travel wear,https://midnightangelsbypc.com/,2017,2,0,2,0,0,Middle,Gurgaon,Haryana," ? 18,000,000.00 ", ? -   ," ? 8,300,000.00 "," ? 2,000,000.00 ",,No,Unknown,,," ? 7,500,000.00 ",6," ? 125,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,MilletAmma,21,384,1/22/2024,3/31/2024,2/19/2024,Entrepreneurs Battle for Investment,Rahul Dua,Food,Millet based Products,https://milletamma.com/,2017,2,1,1,0,1,Middle,Bangalore,Karnataka," ? 22,000,000.00 "," ? 3,300,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",3," ? 333,333,333.30 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Azhar Iqubal,1,0,1,0,1,1,0,1
2,MindPeers,29,241,1/2/2023,3/10/2023,2/9/2023,Pulse Of The Country,Rahul Dua,Medical/Health,For Mental Strength,https://www.mindpeers.co/,2020,2,1,1,0,0,Middle,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,300,000.00 ",1," ? 530,000,000.00 ",1,1," ? 10,600,000.00 ",2, ? -   ,," ? 530,000,000.00 ",4,,,," ? 1,766,000.00 ",0.33, ? -   ," ? 1,766,000.00 ",0.33, ? -   , ? -   ,, ? -   ," ? 1,766,000.00 ",0.33, ? -   ," ? 5,300,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,Mine4Nine,0,129,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Beauty/Fashion,Trendy maternity dresses,https://mine4nine.in/,2019,2,1,1,0,1,Middle,Gurgaon,Haryana," ? 26,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",4," ? 187,500,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
3,mintree,4,332,1/22/2024,3/31/2024,1/25/2024,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Skincare products,https://mintree.us/,2018,1,0,1,0,0,Middle,Nagpur,Maharashtra," ? 90,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 9,000,000.00 ",1," ? 900,000,000.00 ",1,1," ? 9,000,000.00 ",1.5, ? -   ,," ? 600,000,000.00 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 4,500,000.00 ",0.75, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 4,500,000.00 ",0.75, ? -   ,Azhar Iqubal,Azhar Iqubal,0,1,1,1,1,0,0,1
3,ModelVerse,31,413,1/22/2024,3/31/2024,3/4/2024,Naye Bharat Ki Neev,Rahul Dua,Technology/Software,Advance AI based Image Model Wrapper,https://www.modelverse.in/,2023,1,1,0,0,0,Young,Kozhikode,Kerala, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 2,500,000.00 ",10," ? 25,000,000.00 ",1,1," ? 2,500,000.00 ",10, ? -   ,," ? 25,000,000.00 ",3,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 833,000.00 ",3.33, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 833,000.00 ",3.33, ? -   , ? -   ,, ? -   ," ? 833,000.00 ",3.33, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,1,0,1,1,0,1,0,1
1,ModernMyth,23,76,12/20/2021,2/4/2022,1/19/2022,Investing In Innovation,Rannvijay Singh,Beauty/Fashion,Bags Slings Clutches Handbags Totes Laptop Bags Travel Essentials Pouches Trunks & Gifting,https://www.modernmyth.in/,2019,2,1,1,0,0,Young,Delhi,Delhi, ? -   ," ? 1,400,000.00 ", ? -   , ? -   ,,No,140,,," ? 7,500,000.00 ",5," ? 150,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
1,Mommy'sKitchen,18,55,12/20/2021,2/4/2022,1/12/2022,Investing In Profitable Businesses,Rannvijay Singh,Food,Thin Crust Pizza,https://mommys.kitchen/,2016,3,2,1,0,0,Middle,Mumbai,Maharashtra," ? 9,200,000.00 "," ? 450,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 9,000,000.00 ",3," ? 300,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,Moonshine,22,71,12/20/2021,2/4/2022,1/18/2022,Turning Ideas Into Businesses,Rannvijay Singh,Food,Meads,https://www.moonshinemeadery.com/,2018,2,2,0,0,0,Middle,Mumbai,Maharashtra," ? 37,200,000.00 ", ? -   ," ? 7,000,000.00 ", ? -   ,,No,Unknown,,," ? 8,000,000.00 ",0.5," ? 1,600,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
2,MoppFoods,14,192,1/2/2023,3/10/2023,1/19/2023,Investment Worthy Ideas,Rahul Dua,Food,Mad over Parathas Pakodas,https://moppfoods.com/,2019,2,1,1,0,1,Middle,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",2.25," ? 333,333,333.30 ",1,1," ? 7,500,000.00 ",5, ? -   ,," ? 150,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 7,500,000.00 ",5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
1,MorrikoPureFoods,14,42,12/20/2021,2/4/2022,1/6/2022,Naye Aur Nayab Pitchers,Rannvijay Singh,Food,Healthy Food Snacks Kamdhenu foods,https://morrikopurefoods.com/,2018,3,2,1,0,0,Middle,Valsad,Gujarat, ? -   ," ? 1,600,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",3," ? 333,300,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,MotionBreeze,8,25,12/20/2021,2/4/2022,12/29/2021,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,Vehicles/Electrical Vehicles,Smart Electric Motorcycle,https://www.motionautomotive.in/,2018,4,4,0,0,0,Middle,Vadodara,Gujarat, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 3,000,000.00 ",3," ? 100,000,000.00 ",1,1," ? 3,000,000.00 ",6, ? -   ,," ? 50,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,000,000.00 ",6, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
2,MYBYK,50,316,1/2/2023,3/10/2023,3/10/2023,Season Finale With The Sharks,Rahul Dua,Vehicles/Electrical Vehicles,IoT-enabled bikes,https://mybyk.in/,2014,1,1,0,0,0,Middle,Ahmedabad,Gujarat, ? -   , ? -   , ? -   , ? -   ,,yes,Unknown,,," ? 20,000,000.00 ",1," ? 2,000,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,1,0,0
3,Myracle.io,37,432,1/22/2024,3/31/2024,3/12/2024,Entrepreneurs Seek Sharks Support,Rahul Dua,Technology/Software,4D Edutainment,https://www.myracle.io/,2021,1,1,0,0,0,Middle,Mumbai,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,yes," ? 12,000,000.00 ",3," ? 400,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,0,1,1,0,1,0,1
1,MyWealthProtector,0,144,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Services,Beyond Life Service,https://mywealthprotector.com/,2019,2,2,0,0,0,Middle,Mumbai,Maharashtra, ? -   ," ? 200,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",2.5," ? 200,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
2,Naara-Aaba,51,319,1/2/2023,3/10/2023,3/10/2023,Gateway To Shark Tank India,Rahul Dua,Liquor/Beverages,pears and plum wine,https://www.naaraaaba.com/,2017,2,1,1,0,1,Middle,Ziro,Arunachal Pradesh, ? -   , ? -   ," ? 5,000,000.00 "," ? 1,800,000.00 ",,No,Unknown,,," ? 7,500,000.00 ",2.5," ? 300,000,000.00 ",1,1," ? 5,000,000.00 ",5," ? 2,500,000.00 ",10," ? 100,000,000.00 ",2,,,, ? -   ,, ? -   ," ? 2,500,000.00 ",2.5," ? 1,250,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",2.5," ? 1,250,000.00 ",Vikas D Nahar,Vikas D Nahar,1,1,0,1,0,1,0,1
3,NabhiSutra,6,339,1/22/2024,3/31/2024,1/29/2024,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Beauty/Fashion,Navel Ayurvedic Oils Online,https://nabhisutra.com/,2019,2,1,1,0,0,Middle,Vadodara,Gujarat," ? 45,000,000.00 "," ? 5,000,000.00 ", ? -   ," ? 800,000.00 ",,No,Unknown,,," ? 6,000,000.00 ",3," ? 200,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,Namakwali,35,426,1/22/2024,3/31/2024,3/8/2024,Inspiring Women Entrepreneurs,Rahul Dua,Food,Organic Spices,https://www.namakwali.com/,2018,2,1,1,0,0,Middle,,Uttarakhand," ? 3,800,000.00 "," ? 300,000.00 ", ? -   ," ? 1,700,000.00 ",,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",1,1," ? 1,000,000.00 ",5," ? 4,000,000.00 ",8," ? 20,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,000,000.00 ",5," ? 4,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
1,NamhyaFoods,23,73,12/20/2021,2/4/2022,1/19/2022,Investing In Innovation,Rannvijay Singh,Food,Ayurvedic Enriched Food,https://namhyafoods.com/,2019,1,0,1,0,0,Young,Jammu,Jammu & Kashmir, ? -   ," ? 1,600,000.00 ", ? -   ," ? 3,400,000.00 ",,No,70,,," ? 10,000,000.00 ",5," ? 200,000,000.00 ",1,1," ? 5,000,000.00 ",10," ? 5,000,000.00 ",," ? 50,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",10," ? 5,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
2,nanoclean,37,269,1/2/2023,3/10/2023,2/21/2023,Bharat Ka Kal,Rahul Dua,Manufacturing,Contamination Control Solutions,https://nanoclean.store/,2017,1,1,0,0,0,Middle,Bikaner,Rajasthan," ? 11,000,000.00 "," ? 500,000.00 ", ? -   , ? -   ,,No,Unknown,yes,," ? 8,000,000.00 ",2," ? 400,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
3,NasherMiles,15,366,1/22/2024,3/31/2024,2/9/2024,Shark Tank Showdown,Rahul Dua,Beauty/Fashion,Travel Bags,https://nashermiles.com/,2017,3,2,1,0,1,Middle,Mumbai,Maharashtra," ? 570,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 30,000,000.00 ",0.75," ? 4,000,000,000.00 ",1,1," ? 30,000,000.00 ",1.5, ? -   ,," ? 2,000,000,000.00 ",5,,,," ? 6,000,000.00 ",0.3, ? -   ," ? 6,000,000.00 ",0.3, ? -   ," ? 6,000,000.00 ",0.3, ? -   ," ? 6,000,000.00 ",0.3, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 6,000,000.00 ",0.3, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,1,1,1,1,0,0,0,1
2,nawgati,38,272,1/2/2023,3/10/2023,2/22/2023,Innovation And Imagination,Rahul Dua,Services,Congestion Management for Fuel Stations,https://www.nawgati.com/,2019,3,3,0,0,0,Young,Noida,Uttar Pradesh, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 6,700,000.00 ",2," ? 335,000,000.00 ",1,1," ? 6,700,000.00 ",3, ? -   ,," ? 223,333,333.30 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,350,000.00 ",1.5, ? -   , ? -   ,, ? -   ," ? 3,350,000.00 ",1.5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
3,NEMAAI,41,443,1/22/2024,3/31/2024,3/18/2024,Cutting-Edge Solutions,Rahul Dua,Technology/Software,AI and Neuroscience based EdTech Platform,https://nemaai.com/,2023,1,0,1,0,0,Middle,Delhi,Delhi, ? -   ," ? 30,000.00 ", ? -   , ? -   ,,No,Unknown,,funded," ? 8,000,000.00 ",5," ? 160,000,000.00 ",1,1," ? 4,000,000.00 ",8," ? 4,000,000.00 ",10," ? 50,000,000.00 ",2,,,," ? 2,000,000.00 ",4," ? 2,000,000.00 "," ? 2,000,000.00 ",4," ? 2,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,1,1,1,0,0,0,1
3,Nemocare,43,448,1/22/2024,3/31/2024,3/20/2024,Groundbreaking Ventures,Rahul Dua,Medical/Health,NeoNatel Wearable Vital Monitor,https://nemocare.in/,2016,2,1,1,0,0,Middle,"Hyderabad,Bangalore","Telangana,Karnataka"," ? 9,000,000.00 ", ? -   ," ? 6,600,000.00 ", ? -   ,,yes,Unknown,yes,," ? 10,000,000.00 ",2.5," ? 400,000,000.00 ",1,1," ? 2,000,000.00 ",0.67," ? 8,000,000.00 ",10," ? 298,507,462.70 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",0.67," ? 8,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,"Ritesh Aggarwal,Radhika Gupta",0,1,0,1,1,0,0,2
2,NeoMotion,18,204,1/2/2023,3/10/2023,1/25/2023,Business Ideas With Potential,Rahul Dua,Manufacturing,Wheelchairs,https://www.neomotion.in/,2020,3,3,0,0,0,Middle,Chennai,Tamil Nadu," ? 47,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",1,1," ? 10,000,000.00 ",1, ? -   ,," ? 1,000,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 10,000,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
3,NeonAttack,50,469,1/22/2024,3/31/2024,3/29/2024,Entrepreneurs Present Unique Ventures,Rahul Dua,Furnishing/Household,Premium Quality Neon Signs,https://www.neonattack.com/,2020,2,2,0,0,0,Young,Hyderabad,Telangana," ? 100,000,000.00 "," ? 6,300,000.00 ", ? -   ," ? 1,500,000.00 ",,No,Unknown,,," ? 7,500,000.00 ",3," ? 250,000,000.00 ",1,1," ? 5,000,000.00 ",2," ? 2,500,000.00 ",," ? 250,000,000.00 ",2,,1,," ? 2,500,000.00 ",1," ? 1,250,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",1," ? 1,250,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,Nestroots,9,178,1/2/2023,3/10/2023,1/12/2023,Invest In Lifestyle,Rahul Dua,Furnishing/Household,"House of design, aesthetics and elegance",https://www.nestroots.com/,2016,1,0,1,0,0,Middle,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",1," ? 500,000,000.00 ",1,1," ? 5,000,000.00 ",2, ? -   ,," ? 250,000,000.00 ",1,,,," ? 5,000,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
